week,team_id,team,overall_eff,off_eff,def_eff,school,conference,color,logo
5,256,James Madison,80.1,54.8,94.1,James Madison,Sun Belt,#450084,http://a.espncdn.com/i/teamlogos/ncaa/500/256.png
5,213,Penn State,79.8,62.5,81.1,Penn State,Big Ten,#00265D,http://a.espncdn.com/i/teamlogos/ncaa/500/213.png
5,264,Washington,79,83.1,62.1,Washington,Pac-12,#2B2F64,http://a.espncdn.com/i/teamlogos/ncaa/500/264.png
5,120,Maryland,77.9,80.6,61.6,Maryland,Big Ten,#D5002B,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png
5,356,Illinois,77.7,55.5,88.2,Illinois,Big Ten,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
5,2483,Oregon,77.4,83.2,56.2,Oregon,Pac-12,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
5,152,NC State,76.1,45.1,83.7,NC State,ACC,#EF1216,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png
5,228,Clemson,75.8,81.4,59.3,Clemson,ACC,#F66733,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png
5,96,Kentucky,75.8,54.8,85.4,Kentucky,SEC,#005DAA,http://a.espncdn.com/i/teamlogos/ncaa/500/96.png
5,2306,Kansas State,75.5,56.3,80.7,Kansas State,Big 12,#633194,http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png
5,6,South Alabama,75.4,60.3,77.6,South Alabama,Sun Belt,#003E7E,http://a.espncdn.com/i/teamlogos/ncaa/500/6.png
5,2132,Cincinnati,73.6,58.6,76.2,Cincinnati,American Athletic,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png
5,52,Florida State,72.9,80.6,49.4,Florida State,ACC,#782F40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
5,150,Duke,72.4,86.5,43.7,Duke,ACC,#001A57,http://a.espncdn.com/i/teamlogos/ncaa/500/150.png
5,154,Wake Forest,72,72.9,64.1,Wake Forest,ACC,#9E7E38,http://a.espncdn.com/i/teamlogos/ncaa/500/154.png
5,183,Syracuse,71.7,66.4,64.3,Syracuse,ACC,#F37321,http://a.espncdn.com/i/teamlogos/ncaa/500/183.png
5,2509,Purdue,71.1,67.6,68.9,Purdue,Big Ten,#B89D29,http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
5,239,Baylor,70.5,73.3,58.9,Baylor,Big 12,#004834,http://a.espncdn.com/i/teamlogos/ncaa/500/239.png
5,204,Oregon State,69,64.1,64.1,Oregon State,Pac-12,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
5,87,Notre Dame,68,54,68.3,Notre Dame,FBS Independents,#00122b,http://a.espncdn.com/i/teamlogos/ncaa/500/87.png
5,265,Washington State,66.1,47.2,71,Washington State,Pac-12,#94022a,http://a.espncdn.com/i/teamlogos/ncaa/500/265.png
5,26,UCLA,66.1,76.5,53.3,UCLA,Pac-12,#005C8E,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png
5,66,Iowa State,65.6,51.9,80.1,Iowa State,Big 12,#660015,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png
5,201,Oklahoma,65.3,74.7,46.8,Oklahoma,Big 12,#7b0000,http://a.espncdn.com/i/teamlogos/ncaa/500/201.png
5,2655,Tulane,65,48.2,74,Tulane,American Athletic,#005837,http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png
5,142,Missouri,64.8,38.4,77.4,Missouri,SEC,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/142.png
5,252,BYU,64.6,75.5,55,BYU,FBS Independents,#001E4C,http://a.espncdn.com/i/teamlogos/ncaa/500/252.png
5,2116,UCF,64.4,56.5,63.6,UCF,American Athletic,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png
5,2567,SMU,62.1,67.1,54.3,SMU,American Athletic,#E32F38,http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
5,2653,Troy,61.4,51.6,65.7,Troy,Sun Belt,#AE0210,http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png
5,97,Louisville,60.9,47.8,63.9,Louisville,ACC,#ad000a,http://a.espncdn.com/i/teamlogos/ncaa/500/97.png
5,2572,Southern Mississippi,60.5,30.7,71.3,Southern Mississippi,Sun Belt,#FFAA3C,http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png
5,245,Texas A&M,59.8,39,66,Texas A&M,SEC,#5C0025,http://a.espncdn.com/i/teamlogos/ncaa/500/245.png
5,5,UAB,59.7,41.3,71.2,UAB,Conference USA,#003b28,http://a.espncdn.com/i/teamlogos/ncaa/500/5.png
5,2393,Middle Tennessee,59.5,40.5,63,Middle Tennessee,Conference USA,#0079C2,http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png
5,2335,Liberty,58.9,46.9,70,Liberty,FBS Independents,#071740,http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png
5,153,North Carolina,58.6,86.4,21.8,North Carolina,ACC,#99bfe5,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png
5,2294,Iowa,58.1,13.2,85.6,Iowa,Big Ten,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
5,277,West Virginia,57.7,72.4,35.6,West Virginia,Big 12,#FFC600,http://a.espncdn.com/i/teamlogos/ncaa/500/277.png
5,2005,Air Force,57,58.1,52.6,Air Force,Mountain West,#004a7b,http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png
5,25,California,56.5,57.4,57.3,California,Pac-12,#031522,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
5,2026,Appalachian State,56.3,74.3,39.7,Appalachian State,Sun Belt,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png
5,2439,UNLV,55.9,57.8,47.3,UNLV,Mountain West,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
5,2641,Texas Tech,55.9,53.6,65.1,Texas Tech,Big 12,#C80025,http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
5,2636,UT San Antonio,55.2,67,37.5,UT San Antonio,Conference USA,#002A5C,http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png
5,57,Florida,55.2,56.5,53.3,Florida,SEC,#0021A5,http://a.espncdn.com/i/teamlogos/ncaa/500/57.png
5,98,Western Kentucky,54.2,61.6,53.9,Western Kentucky,Conference USA,#F32026,http://a.espncdn.com/i/teamlogos/ncaa/500/98.png
5,8,Arkansas,53.9,61.7,44.5,Arkansas,SEC,#9c1831,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
5,276,Marshall,53.6,25.1,82.6,Marshall,Sun Belt,#00ae42,http://a.espncdn.com/i/teamlogos/ncaa/500/276.png
5,235,Memphis,53.5,48.5,54.9,Memphis,American Athletic,#003087,http://a.espncdn.com/i/teamlogos/ncaa/500/235.png
5,202,Tulsa,53.3,63.2,47.7,Tulsa,American Athletic,#004371,http://a.espncdn.com/i/teamlogos/ncaa/500/202.png
5,59,Georgia Tech,53.2,42,67.8,Georgia Tech,ACC,#00223e,http://a.espncdn.com/i/teamlogos/ncaa/500/59.png
5,221,Pittsburgh,53.1,43.7,68.8,Pittsburgh,ACC,#003263,http://a.espncdn.com/i/teamlogos/ncaa/500/221.png
5,2032,Arkansas State,52,57.1,30,Arkansas State,Sun Belt,#e81018,http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png
5,23,San José State,52,53.9,55.9,San José State,Mountain West,#005893,http://a.espncdn.com/i/teamlogos/ncaa/500/23.png
5,151,East Carolina,51.6,66.3,41,East Carolina,American Athletic,#4b1869,http://a.espncdn.com/i/teamlogos/ncaa/500/151.png
5,2649,Toledo,51.5,45.5,60.4,Toledo,Mid-American,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png
5,127,Michigan State,51.3,54.1,49.8,Michigan State,Big Ten,#18453B,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png
5,12,Arizona,51.1,71,32.2,Arizona,Pac-12,#002449,http://a.espncdn.com/i/teamlogos/ncaa/500/12.png
5,2579,South Carolina,50.2,50.4,40.2,South Carolina,SEC,#670010,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
5,2,Auburn,50.1,40.9,59.8,Auburn,SEC,#03244d,http://a.espncdn.com/i/teamlogos/ncaa/500/2.png
5,238,Vanderbilt,49.5,41.9,51.8,Vanderbilt,SEC,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/238.png
5,324,Coastal Carolina,48.6,55.3,45.5,Coastal Carolina,Sun Belt,#007073,http://a.espncdn.com/i/teamlogos/ncaa/500/324.png
5,248,Houston,48.1,40.3,55.5,Houston,American Athletic,#C90822,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png
5,242,Rice,47.1,40.2,53,Rice,Conference USA,#003D7D,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png
5,84,Indiana,46,37,56,Indiana,Big Ten,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
5,164,Rutgers,46,32.7,56.1,Rutgers,Big Ten,#d21034,http://a.espncdn.com/i/teamlogos/ncaa/500/164.png
5,275,Wisconsin,45.2,48.7,48,Wisconsin,Big Ten,#A00001,http://a.espncdn.com/i/teamlogos/ncaa/500/275.png
5,68,Boise State,45.1,26.1,71.7,Boise State,Mountain West,#09347A,http://a.espncdn.com/i/teamlogos/ncaa/500/68.png
5,2390,Miami,44.5,51.3,40.2,Miami,ACC,#004325,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png
5,290,Georgia Southern,43.8,59,21.4,Georgia Southern,Sun Belt,#003775,http://a.espncdn.com/i/teamlogos/ncaa/500/290.png
5,249,North Texas,43.6,55.9,32.9,North Texas,Conference USA,#00853D,http://a.espncdn.com/i/teamlogos/ncaa/500/249.png
5,2309,Kent State,43.2,53.3,32.9,Kent State,Mid-American,#002445,http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png
5,2226,Florida Atlantic,42.9,47.1,47,Florida Atlantic,Conference USA,#004B85,http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png
5,193,Miami (OH),42.3,34.2,53,Miami (OH),Mid-American,#a4000c,http://a.espncdn.com/i/teamlogos/ncaa/500/193.png
5,258,Virginia,41.3,33.9,57.4,Virginia,ACC,#f84c1e,http://a.espncdn.com/i/teamlogos/ncaa/500/258.png
5,167,New Mexico,40.6,16.5,74.3,New Mexico,Mountain West,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/167.png
5,309,Louisiana,40.4,24.3,56.5,Louisiana,Sun Belt,#ce2842,http://a.espncdn.com/i/teamlogos/ncaa/500/309.png
5,259,Virginia Tech,40.2,20.3,66.7,Virginia Tech,ACC,#74232D,http://a.espncdn.com/i/teamlogos/ncaa/500/259.png
5,278,Fresno State,39.5,44,35.8,Fresno State,Mountain West,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
5,9,Arizona State,38.5,40.8,39.5,Arizona State,Pac-12,#942139,http://a.espncdn.com/i/teamlogos/ncaa/500/9.png
5,2459,Northern Illinois,37.5,61.6,18.7,Northern Illinois,Mid-American,#F1122C,http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png
5,295,Old Dominion,37,27.9,49.7,Old Dominion,Sun Belt,#00507d,http://a.espncdn.com/i/teamlogos/ncaa/500/295.png
5,2348,Louisiana Tech,36.9,29.8,55.6,Louisiana Tech,Conference USA,#002d65,http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png
5,2711,Western Michigan,34.4,37.9,34.2,Western Michigan,Mid-American,#532e1f,http://a.espncdn.com/i/teamlogos/ncaa/500/2711.png
5,21,San Diego State,34.3,10.4,47.1,San Diego State,Mountain West,#BF2C37,http://a.espncdn.com/i/teamlogos/ncaa/500/21.png
5,349,Army,34.1,61.2,19.5,Army,FBS Independents,#ce9c00,http://a.espncdn.com/i/teamlogos/ncaa/500/349.png
5,2426,Navy,34,15.8,63.6,Navy,American Athletic,#131630,http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png
5,24,Stanford,33.8,48.7,35.8,Stanford,Pac-12,#A80532,http://a.espncdn.com/i/teamlogos/ncaa/500/24.png
5,2084,Buffalo,33.3,39.7,33.2,Buffalo,Mid-American,#041A9B,http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png
5,2751,Wyoming,33,22.5,38,Wyoming,Mountain West,#533B22,http://a.espncdn.com/i/teamlogos/ncaa/500/2751.png
5,2247,Georgia State,32.9,26.4,53.3,Georgia State,Sun Belt,#1e539a,http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png
5,158,Nebraska,31.9,48,22.7,Nebraska,Big Ten,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
5,103,Boston College,31.1,31,44.8,Boston College,ACC,#88001a,http://a.espncdn.com/i/teamlogos/ncaa/500/103.png
5,2433,Louisiana Monroe,30.3,38.6,46.4,Louisiana Monroe,Sun Belt,#231F20,http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png
5,189,Bowling Green,29.7,39,25,Bowling Green,Mid-American,#2b1000,http://a.espncdn.com/i/teamlogos/ncaa/500/189.png
5,2199,Eastern Michigan,29.4,53.4,17.2,Eastern Michigan,Mid-American,#00331b,http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png
5,218,Temple,29.4,7,68.4,Temple,American Athletic,#A80532,http://a.espncdn.com/i/teamlogos/ncaa/500/218.png
5,195,Ohio,28.6,42.2,20.9,Ohio,Mid-American,#295A29,http://a.espncdn.com/i/teamlogos/ncaa/500/195.png
5,2638,UTEP,27.8,22.7,39.4,UTEP,Conference USA,#ff8200,http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png
5,77,Northwestern,27.7,22.3,45.9,Northwestern,Big Ten,#372286,http://a.espncdn.com/i/teamlogos/ncaa/500/77.png
5,2050,Ball State,26.5,28,33.8,Ball State,Mid-American,#DA0000,http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png
5,326,Texas State,24.9,11.7,61.5,Texas State,Sun Belt,#4e1719,http://a.espncdn.com/i/teamlogos/ncaa/500/326.png
5,2440,Nevada,23.2,20.3,33,Nevada,Mountain West,#153E5F,http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png
5,2117,Central Michigan,21.4,33,26.6,Central Michigan,Mid-American,#6a0032,http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png
5,2006,Akron,19.5,18,33.3,Akron,Mid-American,#00285e,http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png
5,328,Utah State,19.4,14.4,32.8,Utah State,Mountain West,#003263,http://a.espncdn.com/i/teamlogos/ncaa/500/328.png
5,41,Connecticut,17.1,16.8,34.5,Connecticut,FBS Independents,#001d40,http://a.espncdn.com/i/teamlogos/ncaa/500/41.png
5,58,South Florida,16.1,28.4,14.8,South Florida,American Athletic,#004A36,http://a.espncdn.com/i/teamlogos/ncaa/500/58.png
5,113,UMass,14.6,11.8,33.3,UMass,FBS Independents,#880007,http://a.espncdn.com/i/teamlogos/ncaa/500/113.png
5,38,Colorado,14.6,13.4,30.8,Colorado,Pac-12,#d1c57e,http://a.espncdn.com/i/teamlogos/ncaa/500/38.png
5,2429,Charlotte,14.5,44.5,6.3,Charlotte,Conference USA,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png
5,2229,Florida International,10.7,17.8,10.6,Florida International,Conference USA,#001538,http://a.espncdn.com/i/teamlogos/ncaa/500/2229.png
5,166,New Mexico State,9.9,13.7,16.9,New Mexico State,FBS Independents,#891216,http://a.espncdn.com/i/teamlogos/ncaa/500/166.png
5,36,Colorado State,5.6,5.9,23.1,Colorado State,Mountain West,#004537,http://a.espncdn.com/i/teamlogos/ncaa/500/36.png
5,62,Hawai'i,5.6,6.5,10.4,Hawai'i,Mountain West,#003420,http://a.espncdn.com/i/teamlogos/ncaa/500/62.png
6,333,Alabama,90.63600000000001,81.122,88.863,Alabama,SEC,#690014,http://a.espncdn.com/i/teamlogos/ncaa/500/333.png
6,194,Ohio State,94.63000000000001,98.287,75.16000000000001,Ohio State,Big Ten,#DE3121,http://a.espncdn.com/i/teamlogos/ncaa/500/194.png
6,61,Georgia,90.08800000000001,84.006,89.642,Georgia,SEC,#CC0000,http://a.espncdn.com/i/teamlogos/ncaa/500/61.png
6,251,Texas,87.22,84.25200000000001,78.636,Texas,Big 12,#EE7524,http://a.espncdn.com/i/teamlogos/ncaa/500/251.png
6,130,Michigan,88.592,84.931,78.441,Michigan,Big Ten,#00274c,http://a.espncdn.com/i/teamlogos/ncaa/500/130.png
6,228,Clemson,78.323,78.309,67.077,Clemson,ACC,#F66733,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png
6,2633,Tennessee,87.973,88.48899999999999,69.831,Tennessee,SEC,#EE9627,http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png
6,145,Ole Miss,81.479,82.708,66.947,Ole Miss,SEC,#001148,http://a.espncdn.com/i/teamlogos/ncaa/500/145.png
6,254,Utah,79.435,75.34100000000001,75.777,Utah,Pac-12,#890012,http://a.espncdn.com/i/teamlogos/ncaa/500/254.png
6,30,USC,81.939,87.318,59.727,USC,Pac-12,#ffc72c,http://a.espncdn.com/i/teamlogos/ncaa/500/30.png
6,99,LSU,73.509,64.116,79.282,LSU,SEC,#fdd023,http://a.espncdn.com/i/teamlogos/ncaa/500/99.png
6,213,Penn State,78.561,61.376,79.89699999999999,Penn State,Big Ten,#00265D,http://a.espncdn.com/i/teamlogos/ncaa/500/213.png
6,344,Mississippi St,82.723,69.14099999999999,82.15299999999999,Mississippi State,SEC,#762123,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png
6,2483,Oregon,81.796,87.946,60.177,Oregon,Pac-12,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
6,87,Notre Dame,70.769,59.404,70.10300000000001,Notre Dame,FBS Independents,#00122b,http://a.espncdn.com/i/teamlogos/ncaa/500/87.png
6,239,Baylor,70.248,72.817,58.914,Baylor,Big 12,#004834,http://a.espncdn.com/i/teamlogos/ncaa/500/239.png
6,197,Oklahoma St,78.036,69.423,63.251000000000005,Oklahoma State,Big 12,#FF6500,http://a.espncdn.com/i/teamlogos/ncaa/500/197.png
6,2628,TCU,87.232,89.145,68.548,TCU,Big 12,#3C377D,http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png
6,135,Minnesota,81.43299999999999,67.965,88.907,Minnesota,Big Ten,#981a31,http://a.espncdn.com/i/teamlogos/ncaa/500/135.png
6,120,Maryland,72.99,76.96,59.303,Maryland,Big Ten,#D5002B,http://a.espncdn.com/i/teamlogos/ncaa/500/120.png
6,2116,UCF,68.61699999999999,60.077999999999996,66.975,UCF,American Athletic,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png
6,2509,Purdue,72.724,67.786,69.743,Purdue,Big Ten,#B89D29,http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
6,245,Texas A&M,67.654,44.617000000000004,72.444,Texas A&M,SEC,#5C0025,http://a.espncdn.com/i/teamlogos/ncaa/500/245.png
6,154,Wake Forest,74.394,75.048,65.399,Wake Forest,ACC,#9E7E38,http://a.espncdn.com/i/teamlogos/ncaa/500/154.png
6,2306,Kansas St,75.118,57.43899999999999,82.32000000000001,Kansas State,Big 12,#633194,http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png
6,152,NC State,71.679,39.151,83.79299999999999,NC State,ACC,#EF1216,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png
6,275,Wisconsin,58.19,63.601,54.382,Wisconsin,Big Ten,#A00001,http://a.espncdn.com/i/teamlogos/ncaa/500/275.png
6,52,Florida St,73.275,77.464,57.01199999999999,Florida State,ACC,#782F40,http://a.espncdn.com/i/teamlogos/ncaa/500/52.png
6,2132,Cincinnati,64.714,54.003,66.337,Cincinnati,American Athletic,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png
6,26,UCLA,70.364,83.029,51.55,UCLA,Pac-12,#005C8E,http://a.espncdn.com/i/teamlogos/ncaa/500/26.png
6,264,Washington,70.429,79.01899999999999,50.099000000000004,Washington,Pac-12,#2B2F64,http://a.espncdn.com/i/teamlogos/ncaa/500/264.png
6,183,Syracuse,71.708,66.553,64.145,Syracuse,ACC,#F37321,http://a.espncdn.com/i/teamlogos/ncaa/500/183.png
6,66,Iowa State,62.141999999999996,45.9,76.629,Iowa State,Big 12,#660015,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png
6,201,Oklahoma,57.33200000000001,68.94500000000001,40.611000000000004,Oklahoma,Big 12,#7b0000,http://a.espncdn.com/i/teamlogos/ncaa/500/201.png
6,96,Kentucky,65.877,45.629999999999995,81.814,Kentucky,SEC,#005DAA,http://a.espncdn.com/i/teamlogos/ncaa/500/96.png
6,153,North Carolina,63.300999999999995,85.456,28.313,North Carolina,ACC,#99bfe5,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png
6,2390,Miami,42.733,47.955,44.152,Miami,ACC,#004325,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png
6,356,Illinois,72.135,50.214000000000006,85.789,Illinois,Big Ten,#f77329,http://a.espncdn.com/i/teamlogos/ncaa/500/356.png
6,57,Florida,62.158,65.065,57.196999999999996,Florida,SEC,#0021A5,http://a.espncdn.com/i/teamlogos/ncaa/500/57.png
6,97,Louisville,65.862,53.927,67.771,Louisville,ACC,#ad000a,http://a.espncdn.com/i/teamlogos/ncaa/500/97.png
6,2294,Iowa,60.345000000000006,16.76,85.123,Iowa,Big Ten,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png
6,221,Pitt,53.39,48.339999999999996,63.042,Pittsburgh,ACC,#003263,http://a.espncdn.com/i/teamlogos/ncaa/500/221.png
6,277,West Virginia,57.845,71.89,36.636,West Virginia,Big 12,#FFC600,http://a.espncdn.com/i/teamlogos/ncaa/500/277.png
6,2641,Texas Tech,59.685,58.765,66.373,Texas Tech,Big 12,#C80025,http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
6,127,Michigan St,45.525999999999996,49.891000000000005,42.972,Michigan State,Big Ten,#18453B,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png
6,252,BYU,63.31099999999999,73.86,53.349999999999994,BYU,FBS Independents,#001E4C,http://a.espncdn.com/i/teamlogos/ncaa/500/252.png
6,2655,Tulane,65.692,50.861999999999995,72.953,Tulane,American Athletic,#005837,http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png
6,204,Oregon St,66.249,64.17399999999999,61.166,Oregon State,Pac-12,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
6,2,Auburn,51.227000000000004,39.024,63.3,Auburn,SEC,#03244d,http://a.espncdn.com/i/teamlogos/ncaa/500/2.png
6,8,Arkansas,50.693999999999996,61.318,39.573,Arkansas,SEC,#9c1831,http://a.espncdn.com/i/teamlogos/ncaa/500/8.png
6,2579,South Carolina,59.323,52.223,50.125,South Carolina,SEC,#670010,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
6,2567,SMU,57.940000000000005,62.876,52.342,SMU,American Athletic,#E32F38,http://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
6,2305,Kansas,76.838,84.958,53.176,Kansas,Big 12,#0022B4,http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png
6,98,Western KY,54.035,62.468999999999994,51.78,Western Kentucky,Conference USA,#F32026,http://a.espncdn.com/i/teamlogos/ncaa/500/98.png
6,256,James Madison,79.635,64.842,90.411,James Madison,Sun Belt,#450084,http://a.espncdn.com/i/teamlogos/ncaa/500/256.png
6,265,Washington St,67.39500000000001,49.075,73.14699999999999,Washington State,Pac-12,#94022a,http://a.espncdn.com/i/teamlogos/ncaa/500/265.png
6,5,UAB,64.653,54.171,68.517,UAB,Conference USA,#003b28,http://a.espncdn.com/i/teamlogos/ncaa/500/5.png
6,142,Missouri,62.437,38.706,76.23400000000001,Missouri,SEC,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/142.png
6,2026,Appalachian St,49.964,69.123,36.14,Appalachian State,Sun Belt,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png
6,235,Memphis,52.583,49.535000000000004,50.878,Memphis,American Athletic,#003087,http://a.espncdn.com/i/teamlogos/ncaa/500/235.png
6,248,Houston,49.899,45.839999999999996,54.55,Houston,American Athletic,#C90822,http://a.espncdn.com/i/teamlogos/ncaa/500/248.png
6,68,Boise St,45.744,27.929,70.44500000000001,Boise State,Mountain West,#09347A,http://a.espncdn.com/i/teamlogos/ncaa/500/68.png
6,25,California,54.696,55.352999999999994,56.362,California,Pac-12,#031522,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
6,6,South Alabama,74.86500000000001,60.916000000000004,76.088,South Alabama,Sun Belt,#003E7E,http://a.espncdn.com/i/teamlogos/ncaa/500/6.png
6,151,East Carolina,51.925,65.602,41.461999999999996,East Carolina,American Athletic,#4b1869,http://a.espncdn.com/i/teamlogos/ncaa/500/151.png
6,2335,Liberty,59.628,46.036,70.32300000000001,Liberty,FBS Independents,#071740,http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png
6,276,Marshall,54.367,26.912000000000003,81.766,Marshall,Sun Belt,#00ae42,http://a.espncdn.com/i/teamlogos/ncaa/500/276.png
6,150,Duke,64.915,75.812,41.138999999999996,Duke,ACC,#001A57,http://a.espncdn.com/i/teamlogos/ncaa/500/150.png
6,2653,Troy,61.06399999999999,46.898,70.62899999999999,Troy,Sun Belt,#AE0210,http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png
6,9,Arizona St,47.211999999999996,51.205,44.137,Arizona State,Pac-12,#942139,http://a.espncdn.com/i/teamlogos/ncaa/500/9.png
6,2636,UTSA,55.631,66.669,38.464,UT San Antonio,Conference USA,#002A5C,http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png
6,2005,Air Force,50.417,58.611999999999995,39.957,Air Force,Mountain West,#004a7b,http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png
6,24,Stanford,38.388,50.312,37.53,Stanford,Pac-12,#A80532,http://a.espncdn.com/i/teamlogos/ncaa/500/24.png
6,23,San José St,58.192,58.221999999999994,61.251999999999995,San José State,Mountain West,#005893,http://a.espncdn.com/i/teamlogos/ncaa/500/23.png
6,2649,Toledo,59.499,51.412,66.257,Toledo,Mid-American,#ffffff,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png
6,158,Nebraska,33.745999999999995,42.3,31.290000000000003,Nebraska,Big Ten,#F20017,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png
6,324,Coastal Car,51.61,60.339,46.244,Coastal Carolina,Sun Belt,#007073,http://a.espncdn.com/i/teamlogos/ncaa/500/324.png
6,84,Indiana,44.421,35.794,54.962999999999994,Indiana,Big Ten,#7D110C,http://a.espncdn.com/i/teamlogos/ncaa/500/84.png
6,164,Rutgers,43.376,24.624,59.901,Rutgers,Big Ten,#d21034,http://a.espncdn.com/i/teamlogos/ncaa/500/164.png
6,59,Georgia Tech,53.410999999999994,41.5,70.26599999999999,Georgia Tech,ACC,#00223e,http://a.espncdn.com/i/teamlogos/ncaa/500/59.png
6,258,Virginia,36.687,30.926,50.934000000000005,Virginia,ACC,#f84c1e,http://a.espncdn.com/i/teamlogos/ncaa/500/258.png
6,2226,FAU,42.626,45.593,48.008,Florida Atlantic,Conference USA,#004B85,http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png
6,12,Arizona,43.067,65.333,24.762999999999998,Arizona,Pac-12,#002449,http://a.espncdn.com/i/teamlogos/ncaa/500/12.png
6,2572,Southern Miss,54.711,23.384,70.167,Southern Mississippi,Sun Belt,#FFAA3C,http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png
